
 displacements (vx,vy,vz) for set NALL and time  0.1000000E-02
         3   6 -4.693877E-12  1.408163E-12  1.408163E-12 -7.472688E-21  9.961085E-21  5.343343E-21
         3   7 -4.693877E-12  1.408163E-12  1.408163E-12 -1.705947E-20  3.768520E-21 -7.193409E-21
         3   8 -4.693877E-12  1.408163E-12  1.408163E-12 -6.895070E-21 -1.317214E-20  9.221600E-21

 displacements (vx,vy,vz) for set NALL and time  0.9125000E-02

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2 -3.724490E-09  0.000000E+00  0.000000E+00
         3 -1.368750E-01  0.000000E+00  0.000000E+00
         4 -1.368750E-01  0.000000E+00  0.000000E+00
         5 -2.737500E-01  0.000000E+00  0.000000E+00
         6 -2.737500E-01  0.000000E+00  0.000000E+00
         7  0.000000E+00  1.117347E-09  0.000000E+00
         8 -3.724490E-09  1.117347E-09  0.000000E+00
         9 -1.368750E-01  1.117347E-09  0.000000E+00
        10 -1.368750E-01  1.117347E-09  0.000000E+00
        11 -2.737500E-01  1.117347E-09  0.000000E+00
        12 -2.737500E-01  1.117347E-09  0.000000E+00
        13  0.000000E+00  0.000000E+00  1.564286E-09
        14 -3.724490E-09  0.000000E+00  1.564286E-09
        15 -1.368750E-01  0.000000E+00  1.564286E-09
        16 -1.368750E-01  0.000000E+00  1.564286E-09
        17 -2.737500E-01  0.000000E+00  1.564286E-09
        18 -2.737500E-01  0.000000E+00  1.564286E-09
        19  0.000000E+00  1.117347E-09  1.564286E-09
        20 -3.724490E-09  1.117347E-09  1.564286E-09
        21 -1.368750E-01  1.117347E-09  1.564286E-09
        22 -1.368750E-01  1.117347E-09  1.564286E-09
        23 -2.737500E-01  1.117347E-09  1.564286E-09
        24 -2.737500E-01  1.117347E-09  1.564286E-09

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.9125000E-02

         1   1 -1.564286E-06  1.058791E-22  1.058791E-22 -4.893365E-23 -1.223341E-23  8.155608E-24
         1   2 -1.564286E-06  3.176374E-22  2.117582E-22 -2.283570E-22 -9.786730E-23 -1.121396E-23
         1   3 -1.564286E-06 -1.976414E-50 -1.647012E-51 -1.631122E-23  1.631122E-23  8.155608E-24
         1   4 -1.564286E-06  2.117582E-22  1.058791E-22 -1.957346E-22  8.971169E-23 -2.650573E-23
         1   5 -1.564286E-06  1.058791E-22  1.058791E-22 -1.223341E-23 -1.223341E-23 -3.262243E-23
         1   6 -1.564286E-06  2.117582E-22  2.117582E-22 -6.116706E-23 -9.786730E-23 -2.956408E-23
         1   7 -1.564286E-06 -1.058791E-22 -1.058791E-22 -1.579525E-34  2.446682E-23 -4.893365E-23
         1   8 -1.564286E-06 -1.058791E-22 -1.058791E-22 -4.893365E-23  9.786730E-23 -4.485584E-23
         2   1 -1.564286E-06 -9.187199E-16 -5.447473E-16 -3.776310E-15  3.803831E-16 -9.880189E-17
         2   2 -1.564286E-06 -8.825373E-16 -1.459981E-15 -1.997541E-15 -2.629842E-15  8.866322E-17
         2   3 -1.564286E-06  2.497704E-15  2.501087E-15 -3.626361E-15  2.240739E-15 -1.093206E-16
         2   4 -1.564286E-06  3.173231E-15  3.077656E-15 -1.163450E-15  5.148449E-17 -6.412194E-18
         2   5 -1.564286E-06 -3.843658E-15 -3.440233E-15  1.155526E-17 -7.567962E-17 -3.582150E-16
         2   6 -1.564286E-06 -4.221803E-15 -4.533036E-15  2.200810E-15  4.716340E-16  4.259711E-16
         2   7 -1.564286E-06 -1.674859E-17  1.608621E-17  4.312483E-17  2.381397E-15 -3.687337E-16
         2   8 -1.564286E-06  2.444501E-16  4.150861E-16  5.904384E-16  1.921427E-16  3.308957E-16
         3   1 -1.564286E-06 -5.433891E-15 -7.298449E-15 -2.650240E-16 -1.645976E-15  2.344652E-16
         3   2 -1.564286E-06 -6.377816E-15 -4.673880E-15  1.376917E-15 -7.392769E-15 -2.074544E-16
         3   3 -1.564286E-06 -2.979488E-15 -3.213448E-15 -9.890832E-16 -2.466057E-16 -2.663824E-16
         3   4 -1.564286E-06 -6.235558E-15 -5.983885E-15 -4.417696E-16  3.037276E-15  2.423540E-16
         3   5 -1.564286E-06 -6.656589E-15 -7.118774E-15 -4.156383E-15  9.329143E-16  1.375883E-15
         3   6 -1.564286E-06 -2.942300E-15 -2.497827E-15  1.316753E-15 -3.445595E-15 -1.224039E-15
         3   7 -1.564286E-06 -3.791700E-15 -2.623287E-15 -3.549524E-15 -9.203451E-16  8.750358E-16
         3   8 -1.564286E-06 -2.389556E-15 -3.397347E-15 -2.656421E-16  1.268909E-15 -7.742304E-16

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.9125000E-02

         1   1 -7.448979E-12  2.234694E-12  2.234694E-12 -3.029226E-28 -7.573065E-29  5.048710E-29
         1   2 -7.448979E-12  2.234694E-12  2.234694E-12 -1.413639E-27 -6.058452E-28 -6.941976E-29
         1   3 -7.448979E-12  2.234694E-12  2.234694E-12 -1.009742E-28  1.009742E-28  5.048710E-29
         1   4 -7.448979E-12  2.234694E-12  2.234694E-12 -1.211690E-27  5.553581E-28 -1.640831E-28
         1   5 -7.448979E-12  2.234694E-12  2.234694E-12 -7.573065E-29 -7.573065E-29 -2.019484E-28
         1   6 -7.448979E-12  2.234694E-12  2.234694E-12 -3.786532E-28 -6.058452E-28 -1.830157E-28
         1   7 -7.448979E-12  2.234694E-12  2.234694E-12  9.778011E-40  1.514613E-28 -3.029226E-28
         1   8 -7.448979E-12  2.234694E-12  2.234694E-12 -3.029226E-28  6.058452E-28 -2.776790E-28
         2   1 -7.448979E-12  2.234694E-12  2.234694E-12 -2.337716E-20  2.354752E-21 -6.116307E-22
         2   2 -7.448979E-12  2.234694E-12  2.234694E-12 -1.236573E-20 -1.627997E-20  5.488675E-22
         2   3 -7.448979E-12  2.234694E-12  2.234694E-12 -2.244890E-20  1.387124E-20 -6.767468E-22
         2   4 -7.448979E-12  2.234694E-12  2.234694E-12 -7.202309E-21  3.187135E-22 -3.969453E-23
         2   5 -7.448979E-12  2.234694E-12  2.234694E-12  7.153254E-23 -4.684929E-22 -2.217521E-21
         2   6 -7.448979E-12  2.234694E-12  2.234694E-12  1.362406E-20  2.919639E-21  2.636964E-21
         2   7 -7.448979E-12  2.234694E-12  2.234694E-12  2.669633E-22  1.474198E-20 -2.282637E-21
         2   8 -7.448979E-12  2.234694E-12  2.234694E-12  3.655095E-21  1.189455E-21  2.048402E-21
         3   1 -7.448979E-12  2.234694E-12  2.234694E-12 -1.640625E-21 -1.018938E-20  1.451451E-21
         3   2 -7.448979E-12  2.234694E-12  2.234694E-12  8.523770E-21 -4.576476E-20 -1.284242E-21
         3   3 -7.448979E-12  2.234694E-12  2.234694E-12 -6.122896E-21 -1.526607E-21 -1.649034E-21
         3   4 -7.448979E-12  2.234694E-12  2.234694E-12 -2.734764E-21  1.880218E-20  1.500286E-21
         3   5 -7.448979E-12  2.234694E-12  2.234694E-12 -2.572999E-20  5.775183E-21  8.517374E-21
         3   6 -7.448979E-12  2.234694E-12  2.234694E-12  8.151329E-21 -2.132987E-20 -7.577383E-21
         3   7 -7.448979E-12  2.234694E-12  2.234694E-12 -2.197324E-20 -5.697374E-21  5.416889E-21
         3   8 -7.448979E-12  2.234694E-12  2.234694E-12 -1.644451E-21  7.855153E-21 -4.792855E-21

 displacements (vx,vy,vz) for set NALL and time  0.1418750E-01

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2 -5.790816E-09  0.000000E+00  0.000000E+00
         3 -2.128125E-01  0.000000E+00  0.000000E+00
         4 -2.128125E-01  0.000000E+00  0.000000E+00
         5 -4.256250E-01  0.000000E+00  0.000000E+00
         6 -4.256250E-01  0.000000E+00  0.000000E+00
         7  0.000000E+00  1.737245E-09  0.000000E+00
         8 -5.790816E-09  1.737245E-09  0.000000E+00
         9 -2.128125E-01  1.737245E-09  0.000000E+00
        10 -2.128125E-01  1.737245E-09  0.000000E+00
        11 -4.256250E-01  1.737245E-09  0.000000E+00
        12 -4.256250E-01  1.737245E-09  0.000000E+00
        13  0.000000E+00  0.000000E+00  2.432143E-09
        14 -5.790816E-09  0.000000E+00  2.432143E-09
        15 -2.128125E-01  0.000000E+00  2.432143E-09
        16 -2.128125E-01  0.000000E+00  2.432143E-09
        17 -4.256250E-01  0.000000E+00  2.432143E-09
        18 -4.256250E-01  0.000000E+00  2.432143E-09
        19  0.000000E+00  1.737245E-09  2.432143E-09
        20 -5.790816E-09  1.737245E-09  2.432143E-09
        21 -2.128125E-01  1.737245E-09  2.432143E-09
        22 -2.128125E-01  1.737245E-09  2.432143E-09
        23 -4.256250E-01  1.737245E-09  2.432143E-09
        24 -4.256250E-01  1.737245E-09  2.432143E-09

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.1418750E-01

         1   1 -2.432143E-06 -2.117582E-22  4.941036E-51  5.097255E-23  2.038902E-23 -1.223341E-23
         1   2 -2.432143E-06 -2.117582E-22  3.705777E-51  2.303959E-22 -7.887643E-50 -9.175059E-24
         1   3 -2.432143E-06  1.235259E-49  2.117582E-22 -4.077804E-23  3.262243E-23 -1.631122E-23
         1   4 -2.432143E-06  2.117582E-22  2.117582E-22  1.386453E-22  1.957346E-22 -1.223341E-23
         1   5 -2.432143E-06  2.117582E-22  2.117582E-22  3.262243E-23  2.038902E-23 -2.854463E-23
         1   6 -2.432143E-06 -2.117582E-22  3.396962E-50  2.283570E-22 -2.268759E-49 -3.364188E-23
         1   7 -2.432143E-06  4.235165E-22  4.235165E-22 -6.524487E-23  4.893365E-23 -1.631122E-23
         1   8 -2.432143E-06 -4.253408E-49  2.117582E-22  1.304897E-22  1.957346E-22 -3.670024E-23
         2   1 -2.432143E-06 -8.246750E-15 -6.546606E-15  5.747755E-15  3.430856E-15 -3.140206E-17
         2   2 -2.432143E-06 -6.792667E-15 -8.155563E-15  2.190216E-15  3.430856E-15 -7.216532E-17
         2   3 -2.432143E-06 -8.900439E-15 -7.524568E-15  6.498027E-15  1.828121E-15  1.097963E-16
         2   4 -2.432143E-06 -7.331594E-15 -8.865744E-15  4.308772E-15 -3.611331E-16 -1.494460E-16
         2   5 -2.432143E-06 -4.681481E-15 -3.376693E-15  1.626622E-16  2.337111E-15 -2.583924E-16
         2   6 -2.432143E-06 -4.297947E-15 -5.444456E-15 -5.310474E-15 -1.258005E-16 -1.920439E-16
         2   7 -2.432143E-06 -8.208567E-15 -7.228051E-15  6.070636E-16  8.414873E-16 -1.171940E-16
         2   8 -2.432143E-06 -7.710270E-15 -9.028034E-15 -3.771445E-15  1.388801E-15 -2.693246E-16
         3   1 -2.432143E-06  6.221409E-15  4.070501E-15  1.933970E-15  3.138920E-15  2.566639E-16
         3   2 -2.432143E-06  6.560196E-15  9.510662E-15  4.670538E-15 -5.618098E-15 -2.071998E-16
         3   3 -2.432143E-06  5.568967E-15  4.737393E-15  1.236522E-15  4.546434E-15  3.434958E-17
         3   4 -2.432143E-06  3.619449E-15  4.838174E-15 -3.141987E-15  6.735689E-15  4.389389E-16
         3   5 -2.432143E-06  2.062462E-16 -1.322181E-15  1.897423E-16  1.354944E-15  1.180197E-15
         3   6 -2.432143E-06  4.800453E-15  5.941731E-15  4.568251E-15  1.902258E-15 -1.419419E-15
         3   7 -2.432143E-06 -8.655899E-15 -8.864994E-15  7.081279E-16  9.383725E-15  9.578827E-16
         3   8 -2.432143E-06 -6.349997E-15 -6.940461E-15 -1.481126E-15  3.910589E-15 -7.732801E-16

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.1418750E-01

         1   1 -1.158163E-11  3.474490E-12  3.474490E-12  3.155444E-28  1.262177E-28 -7.573065E-29
         1   2 -1.158163E-11  3.474490E-12  3.474490E-12  1.426261E-27 -1.672747E-56 -5.679799E-29
         1   3 -1.158163E-11  3.474490E-12  3.474490E-12 -2.524355E-28  2.019484E-28 -1.009742E-28
         1   4 -1.158163E-11  3.474490E-12  3.474490E-12  8.582807E-28  1.211690E-27 -7.573065E-29
         1   5 -1.158163E-11  3.474490E-12  3.474490E-12  2.019484E-28  1.262177E-28 -1.767048E-28
         1   6 -1.158163E-11  3.474490E-12  3.474490E-12  1.413639E-27 -1.784263E-56 -2.082593E-28
         1   7 -1.158163E-11  3.474490E-12  3.474490E-12 -4.038968E-28  3.029226E-28 -1.009742E-28
         1   8 -1.158163E-11  3.474490E-12  3.474490E-12  8.077936E-28  1.211690E-27 -2.271919E-28
         2   1 -1.158163E-11  3.474490E-12  3.474490E-12  3.558134E-20  2.123864E-20 -1.943937E-22
         2   2 -1.158163E-11  3.474490E-12  3.474490E-12  1.355848E-20  2.123864E-20 -4.467377E-22
         2   3 -1.158163E-11  3.474490E-12  3.474490E-12  4.022588E-20  1.131694E-20  6.796913E-22
         2   4 -1.158163E-11  3.474490E-12  3.474490E-12  2.667335E-20 -2.235586E-21 -9.251422E-22
         2   5 -1.158163E-11  3.474490E-12  3.474490E-12  1.006957E-21  1.446783E-20 -1.599572E-21
         2   6 -1.158163E-11  3.474490E-12  3.474490E-12 -3.287436E-20 -7.787651E-22 -1.188843E-21
         2   7 -1.158163E-11  3.474490E-12  3.474490E-12  3.758013E-21  5.209207E-21 -7.254870E-22
         2   8 -1.158163E-11  3.474490E-12  3.474490E-12 -2.334704E-20  8.597339E-21 -1.667248E-21
         3   1 -1.158163E-11  3.474490E-12  3.474490E-12  1.197220E-20  1.943141E-20  1.588872E-21
         3   2 -1.158163E-11  3.474490E-12  3.474490E-12  2.891286E-20 -3.477870E-20 -1.282665E-21
         3   3 -1.158163E-11  3.474490E-12  3.474490E-12  7.654660E-21  2.814459E-20  2.126402E-22
         3   4 -1.158163E-11  3.474490E-12  3.474490E-12 -1.945039E-20  4.169712E-20  2.717241E-21
         3   5 -1.158163E-11  3.474490E-12  3.474490E-12  1.174595E-21  8.387751E-21  7.305982E-21
         3   6 -1.158163E-11  3.474490E-12  3.474490E-12  2.827965E-20  1.177588E-20 -8.786878E-21
         3   7 -1.158163E-11  3.474490E-12  3.474490E-12  4.383649E-21  5.808973E-20  5.929750E-21
         3   8 -1.158163E-11  3.474490E-12  3.474490E-12 -9.168878E-21  2.420841E-20 -4.786972E-21

 displacements (vx,vy,vz) for set NALL and time  0.2178125E-01

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2 -8.890306E-09  0.000000E+00  0.000000E+00
         3 -3.267187E-01  0.000000E+00  0.000000E+00
         4 -3.267188E-01  0.000000E+00  0.000000E+00
         5 -6.534375E-01  0.000000E+00  0.000000E+00
         6 -6.534375E-01  0.000000E+00  0.000000E+00
         7  0.000000E+00  2.667092E-09  0.000000E+00
         8 -8.890306E-09  2.667092E-09  0.000000E+00
         9 -3.267187E-01  2.667092E-09  0.000000E+00
        10 -3.267188E-01  2.667092E-09  0.000000E+00
        11 -6.534375E-01  2.667092E-09  0.000000E+00
        12 -6.534375E-01  2.667092E-09  0.000000E+00
        13  0.000000E+00  0.000000E+00  3.733928E-09
        14 -8.890306E-09  0.000000E+00  3.733928E-09
        15 -3.267187E-01  0.000000E+00  3.733928E-09
        16 -3.267188E-01  0.000000E+00  3.733928E-09
        17 -6.534375E-01  0.000000E+00  3.733928E-09
        18 -6.534375E-01  0.000000E+00  3.733928E-09
        19  0.000000E+00  2.667092E-09  3.733928E-09
        20 -8.890306E-09  2.667092E-09  3.733928E-09
        21 -3.267187E-01  2.667092E-09  3.733928E-09
        22 -3.267188E-01  2.667092E-09  3.733928E-09
        23 -6.534375E-01  2.667092E-09  3.733928E-09
        24 -6.534375E-01  2.667092E-09  3.733928E-09

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.2178125E-01

         1   1 -3.733928E-06 -2.117582E-22  2.117582E-22  2.038902E-23  4.077804E-24  8.155608E-24
         1   2 -3.733928E-06  2.117582E-22  2.117582E-22 -1.101007E-22  1.264119E-22 -2.242792E-23
         1   3 -3.733928E-06 -4.235165E-22 -1.317610E-49  7.340047E-23  6.524487E-23 -3.262243E-23
         1   4 -3.733928E-06  2.117582E-22 -2.117582E-22 -5.708926E-23  3.262243E-22 -1.182563E-22
         1   5 -3.733928E-06 -2.117582E-22  2.117582E-22  8.155608E-23 -8.971169E-23  1.712678E-22
         1   6 -3.733928E-06 -4.235165E-22 -9.799721E-50  3.751580E-22  3.262243E-23  6.116706E-24
         1   7 -3.733928E-06  8.470329E-22  8.470329E-22  6.524487E-23 -1.304897E-22  1.304897E-22
         1   8 -3.733928E-06  2.117582E-22  2.117582E-22  3.588468E-22  2.609795E-22 -8.971169E-23
         2   1 -3.733928E-06 -6.149679E-15 -5.163166E-15 -4.290024E-15  1.896499E-15  2.508079E-17
         2   2 -3.733928E-06 -6.160527E-15 -6.800107E-15  1.183112E-15  4.906724E-15  8.648573E-17
         2   3 -3.733928E-06 -7.642694E-15 -7.004926E-15 -4.048280E-15 -1.002320E-16  3.377243E-16
         2   4 -3.733928E-06 -7.089987E-15 -7.326907E-15  1.972170E-15  6.467531E-15  4.090681E-17
         2   5 -3.733928E-06 -9.233589E-16 -8.122481E-16 -8.852099E-15  1.096676E-15 -2.190408E-16
         2   6 -3.733928E-06 -2.689497E-15 -3.201456E-15  3.188800E-15  2.757057E-16  3.683481E-16
         2   7 -3.733928E-06  2.098964E-15  1.861329E-15 -9.111866E-15 -3.740710E-16  9.360280E-17
         2   8 -3.733928E-06  8.963800E-16  7.870816E-16  4.023660E-15  2.909811E-15  3.227692E-16
         3   1 -3.733928E-06  1.536037E-15 -1.856073E-15  1.916669E-15 -8.908485E-16  3.131769E-16
         3   2 -3.733928E-06  2.730217E-15  5.895128E-15 -1.231348E-14 -3.627416E-15  1.648197E-16
         3   3 -3.733928E-06 -1.973614E-15 -3.477496E-15  1.171952E-15  6.866544E-16 -1.529679E-16
         3   4 -3.733928E-06 -2.570152E-15  9.536511E-17  4.455833E-15  5.065163E-15  9.646918E-16
         3   5 -3.733928E-06 -2.390013E-15 -4.476918E-15  3.761666E-16 -3.911301E-15  1.634937E-15
         3   6 -3.733928E-06  5.007649E-15  5.932919E-15 -8.380851E-15  4.672079E-16 -1.847564E-16
         3   7 -3.733928E-06 -1.410937E-14 -1.430804E-14  1.403873E-15  2.562629E-15  1.168792E-15
         3   8 -3.733928E-06 -8.502423E-15 -8.076548E-15  5.782382E-15  3.733748E-16  6.151157E-16

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.2178125E-01

         1   1 -1.778061E-11  5.334183E-12  5.334183E-12  1.262177E-28  2.524355E-29  5.048710E-29
         1   2 -1.778061E-11  5.334183E-12  5.334183E-12 -6.815758E-28  7.825500E-28 -1.388395E-28
         1   3 -1.778061E-11  5.334183E-12  5.334183E-12  4.543839E-28  4.038968E-28 -2.019484E-28
         1   4 -1.778061E-11  5.334183E-12  5.334183E-12 -3.534097E-28  2.019484E-27 -7.320629E-28
         1   5 -1.778061E-11  5.334183E-12  5.334183E-12  5.048710E-28 -5.553581E-28  1.060229E-27
         1   6 -1.778061E-11  5.334183E-12  5.334183E-12  2.322407E-27  2.019484E-28  3.786532E-29
         1   7 -1.778061E-11  5.334183E-12  5.334183E-12  4.038968E-28 -8.077936E-28  8.077936E-28
         1   8 -1.778061E-11  5.334183E-12  5.334183E-12  2.221432E-27  1.615587E-27 -5.553581E-28
         2   1 -1.778061E-11  5.334183E-12  5.334183E-12 -2.655729E-20  1.174023E-20  1.552621E-22
         2   2 -1.778061E-11  5.334183E-12  5.334183E-12  7.324025E-21  3.037496E-20  5.353878E-22
         2   3 -1.778061E-11  5.334183E-12  5.334183E-12 -2.506078E-20 -6.204839E-22  2.090674E-21
         2   4 -1.778061E-11  5.334183E-12  5.334183E-12  1.220867E-20  4.003710E-20  2.532326E-22
         2   5 -1.778061E-11  5.334183E-12  5.334183E-12 -5.479871E-20  6.788947E-21 -1.355967E-21
         2   6 -1.778061E-11  5.334183E-12  5.334183E-12  1.974019E-20  1.706749E-21  2.280250E-21
         2   7 -1.778061E-11  5.334183E-12  5.334183E-12 -5.640679E-20 -2.315678E-21  5.794459E-22
         2   8 -1.778061E-11  5.334183E-12  5.334183E-12  2.490837E-20  1.801311E-20  1.998095E-21
         3   1 -1.778061E-11  5.334183E-12  5.334183E-12  1.186509E-20 -5.514776E-21  1.938714E-21
         3   2 -1.778061E-11  5.334183E-12  5.334183E-12 -7.622633E-20 -2.245544E-20  1.020313E-21
         3   3 -1.778061E-11  5.334183E-12  5.334183E-12  7.254939E-21  4.250718E-21 -9.469439E-22
         3   4 -1.778061E-11  5.334183E-12  5.334183E-12  2.758373E-20  3.135577E-20  5.971902E-21
         3   5 -1.778061E-11  5.334183E-12  5.334183E-12  2.328650E-21 -2.421281E-20  1.012104E-20
         3   6 -1.778061E-11  5.334183E-12  5.334183E-12 -5.188146E-20  2.892240E-21 -1.143730E-21
         3   7 -1.778061E-11  5.334183E-12  5.334183E-12  8.690642E-21  1.586390E-20  7.235379E-21
         3   8 -1.778061E-11  5.334183E-12  5.334183E-12  3.579570E-20  2.311368E-21  3.807859E-21

 displacements (vx,vy,vz) for set NALL and time  0.3078125E-01

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2 -1.256377E-08  0.000000E+00  0.000000E+00
         3 -4.617187E-01  0.000000E+00  0.000000E+00
         4 -4.617188E-01  0.000000E+00  0.000000E+00
         5 -9.234375E-01  0.000000E+00  0.000000E+00
         6 -9.234375E-01  0.000000E+00  0.000000E+00
         7  0.000000E+00  3.769132E-09  0.000000E+00
         8 -1.256377E-08  3.769132E-09  0.000000E+00
         9 -4.617187E-01  3.769132E-09  0.000000E+00
        10 -4.617188E-01  3.769132E-09  0.000000E+00
        11 -9.234375E-01  3.769132E-09  0.000000E+00
        12 -9.234375E-01  3.769133E-09  0.000000E+00
        13  0.000000E+00  0.000000E+00  5.276785E-09
        14 -1.256377E-08  0.000000E+00  5.276785E-09
        15 -4.617187E-01  0.000000E+00  5.276786E-09
        16 -4.617188E-01  0.000000E+00  5.276785E-09
        17 -9.234375E-01  0.000000E+00  5.276786E-09
        18 -9.234375E-01  0.000000E+00  5.276785E-09
        19  0.000000E+00  3.769132E-09  5.276785E-09
        20 -1.256377E-08  3.769132E-09  5.276785E-09
